Element,X,y
inst_93800,101,60
inst_45937,101,120
inst_57154,101,150
inst_99266,101,150
inst_4200,101,210
inst_46830,101,210
inst_20172,101,210
inst_87262,101,150
inst_73537,101,120
inst_71867,101,60
inst_84815,101,150
inst_89955,101,120
inst_98331,101,180
inst_54755,101,120
inst_81797,101,60
inst_14645,101,210
inst_32907,101,60
inst_30852,101,60
inst_23863,101,150
inst_17387,101,90
inst_44200,101,120
inst_24538,101,210
inst_56172,101,120
inst_101504,101,120
inst_19490,101,210
inst_81061,101,210
inst_70543,101,180
inst_15597,101,180
inst_101834,101,60
inst_71947,101,90
inst_84817,101,150
inst_49979,101,180
inst_91292,101,210
inst_80380,101,210
inst_36164,101,120
inst_23547,101,120
inst_7323,101,210
inst_66378,101,210
inst_62536,101,210
inst_68864,101,180
inst_15431,101,180
inst_45594,101,60
inst_31790,101,90
inst_39270,101,180
inst_38167,101,120
inst_38693,101,60
inst_83985,101,120
inst_10820,101,120
inst_53514,101,120
inst_49107,101,180
inst_26099,101,90
inst_85631,101,210
inst_40961,101,180
inst_37946,101,60
inst_6678,101,180
inst_72785,101,90
inst_37627,101,180
inst_96765,101,180
inst_36717,101,120
inst_1812,101,120
inst_57984,101,180
inst_16111,101,90
inst_71022,101,120
inst_7758,101,120
inst_33332,101,60
inst_73919,101,60
inst_58704,101,150
inst_17007,101,90
inst_91271,101,60
inst_96722,101,180
inst_39921,101,180
inst_78977,101,120
inst_30726,101,180
inst_4601,101,210
inst_70981,101,120
inst_81835,101,180
inst_16613,101,90
inst_66978,101,60
inst_55704,101,120
inst_93273,101,210
inst_57298,101,150
inst_7043,101,60
inst_25506,101,180
inst_73084,101,180
inst_48607,101,180
inst_88836,101,150
inst_58271,101,180
inst_1191,101,180
inst_68014,101,210
inst_36494,101,120
inst_75242,101,210
inst_89531,101,180
inst_66872,101,120
inst_16061,101,180
inst_19403,101,60
inst_39384,101,210
inst_45172,101,120
inst_63625,101,180
inst_69803,101,180
inst_16771,101,90
inst_83326,101,150
inst_62274,101,210
inst_79114,101,180
inst_85674,101,210
inst_85000,101,150
inst_55202,101,120
inst_49017,101,60
inst_8999,101,120
inst_73898,101,60
inst_3778,101,120
inst_61160,101,180
inst_85541,101,150
inst_27162,101,180
inst_70958,101,120
inst_104600,101,60
inst_45687,101,210
inst_223,101,150
inst_27498,101,180
inst_37649,101,180
inst_9135,101,120
inst_16813,101,90
inst_57815,101,210
inst_8661,101,120
inst_38044,101,210
inst_9416,101,180
inst_17734,101,150
inst_41638,101,60
inst_19620,101,90
inst_86274,101,210
inst_13597,101,60
inst_85563,101,150
inst_99071,101,150
inst_87948,101,180
inst_87469,101,60
inst_92343,101,120
inst_45640,101,210
inst_16740,101,90
inst_17414,101,60
inst_98925,101,150
inst_51372,101,210
inst_6173,101,210
inst_75484,101,60
inst_96300,101,150
inst_99828,101,150
inst_62138,101,90
inst_28626,101,60
inst_99366,101,150
inst_71635,101,210
inst_74038,101,210
inst_86487,101,150
inst_20984,101,210
inst_43804,101,210
inst_39028,101,60
inst_32798,101,60
inst_52786,101,60
inst_48344,101,60
inst_96659,101,180
inst_92929,101,120
inst_16173,101,90
inst_46749,101,120
inst_483,101,120
inst_13252,101,210
inst_25370,101,210
inst_38582,101,120
inst_100294,101,150
inst_56474,101,150
inst_71828,101,210
inst_82702,101,60
inst_25864,101,60
inst_96682,101,180
inst_90857,101,180
inst_54873,101,120
inst_102930,101,120
inst_25647,101,210
inst_70930,101,120
inst_64799,101,120
inst_42670,101,120
inst_55711,101,120
inst_102066,101,60
inst_70337,101,60
inst_24914,101,150
inst_100448,101,150
inst_92094,101,120
inst_99671,101,150
inst_15815,101,90
inst_64260,101,120
inst_51112,101,60
inst_103271,101,180
inst_69941,101,120
inst_46457,101,60
inst_57124,101,150
inst_9413,101,210
inst_36570,101,120
inst_66012,101,120
inst_48065,101,60
inst_51451,101,210
inst_5418,101,60
inst_43350,101,120
inst_99360,101,180
inst_42363,101,180
inst_88607,101,150
inst_76061,101,150
inst_74115,101,180
inst_59158,101,180
inst_30889,101,180
inst_53468,101,120
inst_60893,101,60
inst_85163,101,150
inst_86089,101,150
inst_94295,101,150
inst_95714,101,210
inst_91032,101,180
inst_68317,101,180
inst_97927,101,60
inst_56662,101,180
inst_17809,101,60
inst_1316,101,150
inst_76454,101,210
inst_78156,101,120
inst_48341,101,60
inst_27459,101,150
inst_92038,101,60
inst_69843,101,120
inst_61205,101,210
inst_41220,101,120
inst_40201,101,120
inst_74418,101,180
inst_51347,101,120
inst_19689,101,210
inst_19534,101,60
inst_50649,101,120
inst_65194,101,120
inst_67193,101,120
inst_54997,101,120
inst_70237,101,180
inst_45478,101,120
inst_100227,101,120
inst_58563,101,120
inst_40717,101,120
inst_27722,101,60
inst_51970,101,210
inst_63887,101,120
inst_90511,101,120
inst_84961,101,150
inst_34935,101,60
inst_24876,101,210
inst_23044,101,90
inst_90495,101,120
inst_68378,101,180
inst_25463,101,180
inst_97671,101,120
inst_102509,101,150
inst_51973,101,120
inst_102012,101,60
inst_2232,101,210
inst_30644,101,90
inst_88107,101,60
inst_42840,101,60
inst_101780,101,210
inst_41879,101,120
inst_66980,101,60
inst_26820,101,210
inst_54014,101,120
inst_35516,101,60
inst_26663,101,180
inst_62302,101,90
inst_94498,101,90
inst_87726,101,60
inst_78848,101,120
inst_39549,101,60
inst_83567,101,60
inst_49729,101,180
inst_31789,101,180
inst_74913,101,210
inst_95975,101,150
inst_6638,101,120
inst_69810,101,180
inst_48451,101,60
inst_80798,101,90
inst_58263,101,180
inst_53225,101,120
inst_18051,101,180
inst_55364,101,150
inst_14890,101,60
inst_29267,101,210
inst_54190,101,120
inst_1707,101,120
inst_42323,101,120
inst_56032,101,120
inst_51481,101,210
inst_45416,101,120
inst_60190,101,60
inst_34762,101,180
inst_93418,101,210
inst_79249,101,120
inst_94934,101,180
inst_32684,101,60
inst_43056,101,120
inst_41054,101,60
inst_53042,101,210
inst_77177,101,60
inst_95866,101,150
inst_24518,101,210
inst_33363,101,120
inst_52007,101,180
inst_33017,101,60
inst_16095,101,90
inst_39719,101,180
inst_51582,101,120
inst_60765,101,60
inst_5544,101,60
inst_50111,101,180
inst_71184,101,120
inst_80301,101,90
inst_16837,101,210
inst_62073,101,210
inst_41790,101,60
inst_1692,101,60
inst_61639,101,60
inst_103750,101,210
inst_29333,101,90
inst_27825,101,60
inst_48565,101,60
inst_6806,101,150
inst_3390,101,120
inst_79410,101,120
inst_3853,101,60
inst_60761,101,60
inst_96358,101,180
inst_82930,101,180
inst_41880,101,180
inst_42853,101,210
inst_35434,101,120
inst_104048,101,60
inst_103679,101,210
inst_93263,101,120
inst_12590,101,210
inst_57312,101,150
inst_26176,101,180
inst_60955,101,60
inst_53029,101,60
inst_85126,101,210
inst_19475,101,60
inst_42929,101,120
inst_92318,101,120
inst_15428,101,180
inst_90383,101,210
inst_27161,101,180
inst_31061,101,60
inst_60464,101,60
inst_833,101,120
inst_75742,101,210
inst_79298,101,120
inst_35997,101,60
inst_52868,101,210
inst_80085,101,60
inst_94547,101,150
inst_29928,101,180
inst_65288,101,120
inst_52162,101,180
inst_91863,101,120
inst_44517,101,210
inst_78384,101,120
inst_54967,101,120
inst_71525,101,150
inst_31207,101,180
inst_102374,101,150
inst_39328,101,180
inst_64355,101,60
inst_95816,101,150
inst_65462,101,90
inst_15489,101,120
inst_38563,101,120
inst_82363,101,150
inst_57808,101,210
inst_32285,101,60
inst_41383,101,60
inst_19408,101,60
inst_55738,101,120
inst_17974,101,180
inst_71318,101,120
inst_70678,101,180
inst_50315,101,180
inst_90910,101,180
inst_2781,101,210
inst_89775,101,120
inst_95328,101,150
inst_52427,101,120
inst_100020,101,150
inst_70049,101,90
inst_86864,101,150
inst_48736,101,150
inst_89415,101,210
inst_26087,101,120
inst_91861,101,120
inst_104061,101,60
inst_40617,101,60
inst_19185,101,210
inst_43481,101,210
inst_60262,101,60
inst_87297,101,210
inst_67356,101,90
inst_30338,101,180
inst_50573,101,120
inst_8630,101,210
inst_65009,101,60
inst_69353,101,90
inst_51107,101,60
inst_15208,101,180
inst_53968,101,120
inst_70432,101,180
inst_76242,101,120
inst_78046,101,60
inst_34300,101,210
inst_63667,101,210
inst_51296,101,120
inst_7010,101,60
inst_27766,101,210
inst_51043,101,210
inst_70371,101,60
inst_82600,101,210
inst_37489,101,180
inst_28074,101,210
inst_92042,101,120
inst_42264,101,120
inst_12298,101,60
inst_81255,101,210
inst_63853,101,120
inst_2177,101,210
inst_74503,101,210
inst_24802,101,210
inst_11593,101,210
inst_17469,101,120
inst_3498,101,180
inst_82341,101,150
inst_38698,101,60
inst_15090,101,210
inst_102659,101,120
inst_95272,101,180
inst_16144,101,180
inst_212,101,120
inst_82251,101,60
inst_101282,101,60
inst_44936,101,180
inst_69965,101,120
inst_33409,101,120
inst_83504,101,120
inst_71625,101,60
inst_32913,101,120
inst_6661,101,60
inst_92274,101,120
inst_38793,101,60
inst_10315,101,60
inst_50979,101,60
inst_21103,101,120
inst_8348,101,210
inst_78969,101,120
inst_87580,101,180
inst_67279,101,60
inst_100642,101,150
inst_95814,101,120
inst_19991,101,210
inst_34530,101,120
inst_67976,101,210
inst_397,101,60
inst_60728,101,60
inst_84295,101,60
inst_44821,101,120
inst_23771,101,210
inst_53055,101,120
inst_64743,101,120
inst_47815,101,60
inst_29218,101,120
inst_90665,101,150
inst_32206,101,210
inst_1811,101,120
inst_104670,101,60
inst_15076,101,210
inst_93198,101,210
inst_96698,101,180
inst_98414,101,180
inst_36404,101,60
inst_45650,101,210
inst_19107,101,150
inst_17200,101,120
inst_53349,101,120
inst_102940,101,210
inst_62447,101,210
inst_103770,101,210
inst_91594,101,210
inst_36778,101,60
inst_65826,101,90
inst_75331,101,210
inst_98211,101,180
inst_41592,101,60
inst_8478,101,180
inst_95248,101,180
inst_17910,101,210
inst_74978,101,210
inst_100388,101,60
inst_61760,101,60
inst_28009,101,180
inst_13316,101,150
inst_12896,101,180
inst_99149,101,150
inst_79909,101,90
inst_43824,101,210
inst_40076,101,60
inst_64254,101,120
inst_19630,101,60
inst_58550,101,120
inst_76343,101,120
inst_42524,101,60
inst_58580,101,180
inst_16841,101,120
inst_41283,101,60
inst_22867,101,120
inst_14808,101,60
inst_78444,101,120
inst_95835,101,210
inst_3655,101,180
inst_80113,101,120
inst_90859,101,180
inst_47949,101,60
inst_53154,101,120
inst_61259,101,60
inst_45319,101,60
inst_5826,101,180
inst_74207,101,180
inst_86428,101,150
inst_47533,101,60
inst_67027,101,60
inst_77254,101,60
inst_38682,101,60
inst_16331,101,90
inst_29476,101,180
inst_59901,101,210
inst_62578,101,210
inst_17959,101,180
inst_8410,101,60
inst_49525,101,120
inst_103697,101,210
inst_98970,101,150
inst_65051,101,90
inst_76685,101,150
inst_895,101,60
inst_89226,101,60
inst_98229,101,60
inst_45500,101,60
inst_75465,101,180
inst_22165,101,210
inst_96816,101,180
inst_46668,101,210
inst_16530,101,60
inst_8742,101,120
inst_89337,101,60
inst_68685,101,180
inst_41135,101,60
inst_78838,101,120
inst_98791,101,180
inst_103037,101,60
inst_85447,101,150
inst_8915,101,120
inst_72365,101,120
inst_91654,101,60
inst_89008,101,150
inst_48184,101,60
inst_81323,101,210
inst_2310,101,150
inst_71598,101,210
inst_4205,101,120
inst_37103,101,120
inst_81156,101,120
inst_7830,101,150
inst_78432,101,120
inst_54236,101,120
inst_92930,101,120
inst_64040,101,120
inst_12382,101,60
inst_65915,101,90
inst_56470,101,180
inst_101271,101,90
inst_92693,101,120
inst_43347,101,120
inst_79725,101,90
inst_16220,101,120
inst_28037,101,180
inst_33472,101,180
inst_87516,101,60
inst_87941,101,180
inst_9696,101,210
inst_58843,101,180
inst_41007,101,120
inst_72862,101,60
inst_33032,101,120
inst_53355,101,120
inst_83921,101,180
inst_84725,101,210
inst_70130,101,180
inst_8030,101,210
inst_83878,101,120
inst_20270,101,90
inst_91019,101,180
inst_35059,101,120
inst_92956,101,120
inst_97171,101,60
inst_21454,101,90
inst_25788,101,60
inst_36594,101,120
inst_19513,101,60
inst_45036,101,60
inst_18358,101,60
inst_96709,101,180
inst_64154,101,90
inst_66106,101,120
inst_26838,101,180
inst_47276,101,60
inst_1392,101,120
inst_53313,101,120
inst_52134,101,180
inst_50863,101,210
inst_91908,101,120
inst_61720,101,210
inst_96325,101,150
inst_39957,101,120
inst_76085,101,150
inst_84811,101,150
inst_54420,101,120
inst_44140,101,120
inst_96978,101,180
inst_80254,101,60
inst_35496,101,180
inst_88182,101,150
inst_43818,101,210
inst_88096,101,150
inst_69560,101,120
inst_68525,101,210
inst_33546,101,180
inst_8932,101,60
inst_83352,101,150
inst_46725,101,210
inst_67506,101,210
inst_20084,101,90
inst_71695,101,210
inst_12377,101,120
inst_52524,101,120
inst_35276,101,210
inst_38452,101,60
inst_69229,101,120
inst_75516,101,120
inst_44857,101,120
inst_16464,101,150
inst_84662,101,150
inst_67046,101,60
inst_83648,101,120
inst_35731,101,60
inst_43148,101,120
inst_20047,101,90
inst_59709,101,210
inst_73676,101,90
inst_85693,101,150
inst_53430,101,120
inst_96618,101,180
inst_50868,101,210
inst_3529,101,120
inst_36672,101,210
inst_85603,101,210
inst_38813,101,210
inst_31457,101,210
inst_15457,101,180
inst_94182,101,150
inst_45807,101,60
inst_30921,101,150
inst_85451,101,150
inst_57583,101,120
inst_14352,101,90
inst_55601,101,120
inst_94398,101,180
inst_8769,101,210
inst_30125,101,210
inst_14579,101,180
inst_29330,101,210
inst_100360,101,120
inst_64777,101,120
inst_589,101,210
inst_12919,101,60
inst_98068,101,60
inst_3096,101,60
inst_90037,101,60
inst_25325,101,180
inst_67234,101,60
inst_3189,101,180
inst_13342,101,90
inst_70639,101,120
inst_39926,101,180
inst_93431,101,150
inst_82891,101,180
inst_42175,101,210
inst_31891,101,180
inst_22449,101,210
inst_34590,101,210
inst_20147,101,210
inst_19798,101,210
inst_28777,101,60
inst_45365,101,120
inst_87857,101,60
inst_44396,101,60
inst_93981,101,150
inst_42742,101,180
inst_83044,101,120
inst_34254,101,210
inst_25175,101,90
inst_5948,101,120
inst_45846,101,120
inst_76470,101,210
inst_44495,101,180
inst_13861,101,60
inst_73324,101,210
inst_77854,101,150
inst_102406,101,120
inst_35007,101,120
inst_15520,101,150
inst_101109,101,90
inst_51972,101,60
inst_47123,101,120
inst_32541,101,210
inst_61620,101,60
inst_33554,101,120
inst_32990,101,60
inst_17377,101,60
inst_90686,101,210
inst_57852,101,60
inst_9170,101,180
inst_51073,101,210
inst_76196,101,210
inst_11751,101,60
inst_24904,101,210
inst_56490,101,210
inst_62861,101,210
inst_11924,101,180
inst_45381,101,180
inst_97545,101,60
inst_80100,101,120
inst_40611,101,60
inst_36900,101,120
inst_80210,101,210
inst_2497,101,60
inst_54152,101,120
inst_22580,101,210
inst_44816,101,180
inst_7943,101,120
inst_9539,101,60
inst_64819,101,90
inst_41980,101,60
inst_14663,101,180
inst_1646,101,60
inst_14917,101,90
inst_89352,101,60
inst_11637,101,180
inst_75375,101,210
inst_37085,101,210
inst_74802,101,120
inst_103049,101,120
inst_17626,101,150
inst_53591,101,120
inst_43706,101,180
inst_50716,101,120
inst_63889,101,120
inst_55056,101,120
inst_71422,101,120
inst_86938,101,150
inst_44088,101,210
inst_39287,101,210
inst_27518,101,60
inst_30464,101,210
inst_91293,101,210
inst_86382,101,150
inst_65731,101,90
inst_54249,101,120
inst_97455,101,180
inst_45340,101,180
inst_79186,101,60
inst_96455,101,120
inst_56803,101,180
inst_65257,101,90
inst_98615,101,180
inst_50116,101,180
inst_105067,101,60
inst_68857,101,180
inst_5019,101,60
inst_78110,101,60
inst_1741,101,150
inst_41487,101,60
inst_77640,101,120
inst_79369,101,60
inst_36675,101,120
inst_40598,101,60
inst_79083,101,120
inst_6379,101,60
inst_12365,101,60
inst_92423,101,60
inst_67232,101,180
inst_40290,101,210
inst_32422,101,180
inst_47336,101,120
inst_37059,101,120
inst_17445,101,210
inst_95263,101,180
inst_77238,101,60
inst_45751,101,120
inst_10284,101,60
inst_11403,101,180
inst_79332,101,60
inst_102807,101,180
inst_66336,101,180
inst_39035,101,120
inst_51205,101,210
inst_74481,101,210
inst_102370,101,210
inst_17857,101,60
inst_577,101,60
inst_98633,101,150
inst_36275,101,60
inst_76909,101,150
inst_102307,101,210
inst_25769,101,180
inst_43428,101,120
inst_85155,101,210
inst_9439,101,210
inst_79747,101,90
inst_38938,101,60
inst_98016,101,180
inst_49761,101,120
inst_17882,101,60
inst_13539,101,60
inst_80674,101,210
inst_51837,101,60
inst_11839,101,60
inst_95853,101,150
inst_54385,101,120
inst_9218,101,210
inst_54455,101,120
inst_1370,101,90
inst_77060,101,120
inst_57775,101,120
inst_104089,101,60
inst_62316,101,210
inst_73118,101,210
inst_70530,101,60
inst_14918,101,90
inst_51786,101,120
inst_51248,101,60
inst_36466,101,180
inst_30521,101,60
inst_40911,101,180
inst_52020,101,60
inst_97077,101,180
inst_72048,101,210
inst_70727,101,180
inst_12385,101,120
inst_71439,101,150
inst_57630,101,180
inst_35725,101,180
inst_98554,101,150
inst_83429,101,180
inst_85177,101,210
inst_32648,101,120
inst_77185,101,60
inst_31964,101,210
inst_100445,101,150
inst_87342,101,210
inst_26051,101,180
inst_39079,101,60
inst_86391,101,150
inst_5880,101,90
inst_90057,101,120
inst_86641,101,150
inst_47806,101,60
inst_31909,101,210
inst_24437,101,120
inst_43031,101,180
inst_92191,101,120
inst_11985,101,60
inst_83453,101,60
inst_25719,101,60
inst_79598,101,60
inst_8,103,210
inst_6204,101,60
inst_83277,101,120
inst_90306,101,210
inst_55178,101,120
inst_68649,101,180
